연월,시군구명,읍면동명,업종명,성별,이용자수,이용금액
2018-04-01,서귀포시,대륜동,여관업,남성,579,76809628
2018-04-01,서귀포시,대륜동,체인화 편의점,여성,5528,45822930
2018-04-01,서귀포시,대륜동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,172,5572760
2018-04-01,서귀포시,대륜동,한식 음식점업,여성,3979,154028270
2018-04-01,서귀포시,대륜동,호텔업,여성,6,1100000
2018-04-01,서귀포시,대륜동,화장품 및 방향제 소매업,여성,6,1858000
2018-04-01,서귀포시,대륜동,중식 음식점업,여성,363,7955440
2018-04-01,서귀포시,남원읍,여관업,남성,85,7829400
2018-04-01,서귀포시,대륜동,휴양콘도 운영업,여성,29,2498500
2018-04-01,서귀포시,대정읍,관광 민예품 및 선물용품 소매업,남성,13,1022000
2018-04-01,서귀포시,대정읍,그외 기타 분류안된 오락관련 서비스업,남성,8,358000
2018-04-01,서귀포시,대정읍,그외 기타 종합 소매업,남성,3,935000
2018-04-01,서귀포시,대정읍,기타 외국식 음식점업,남성,54,1017300
2018-04-01,서귀포시,대정읍,기타 주점업,남성,268,62344000
2018-04-01,서귀포시,대정읍,건강보조식품 소매업,남성,12,1701000
2018-04-01,서귀포시,대정읍,과실 및 채소 소매업,남성,376,13346290
2018-04-01,서귀포시,대륜동,일반유흥 주점업,남성,69,6201000
2018-04-01,서귀포시,동홍동,슈퍼마켓,남성,10979,302655714
2018-04-01,서귀포시,동홍동,서양식 음식점업,남성,589,12707950
2018-04-01,서귀포시,대천동,수산물 소매업,여성,129,10315500
2018-04-01,서귀포시,대천동,빵 및 과자류 소매업,여성,2006,27622490
2018-04-01,서귀포시,대천동,휴양콘도 운영업,남성,438,35847241
2018-04-01,서귀포시,대천동,비알콜 음료점업,여성,629,4063700
2018-04-01,서귀포시,대천동,기타음식료품위주종합소매업,여성,5,64300
2018-04-01,서귀포시,대천동,기타 외국식 음식점업,여성,239,6006800
2018-04-01,서귀포시,대천동,관광 민예품 및 선물용품 소매업,여성,3,97500
2018-04-01,서귀포시,대천동,과실 및 채소 소매업,여성,421,97124500
2018-04-01,서귀포시,대천동,건강보조식품 소매업,여성,6,375000
2018-04-01,서귀포시,대천동,빵 및 과자류 소매업,남성,1322,17818370
2018-04-01,서귀포시,대천동,비알콜 음료점업,남성,669,4029400
2018-04-01,서귀포시,대천동,기타음식료품위주종합소매업,남성,5,73800
2018-04-01,서귀포시,대정읍,기타음식료품위주종합소매업,여성,423,11410140
2018-04-01,서귀포시,대정읍,스포츠 및 레크레이션 용품 임대업,여성,129,12742800
2018-04-01,서귀포시,대천동,슈퍼마켓,여성,2255,52192270
2018-04-01,서귀포시,대정읍,슈퍼마켓,여성,6372,225281920
2018-04-01,서귀포시,대정읍,서양식 음식점업,여성,1545,32621525
2018-04-01,서귀포시,대정읍,빵 및 과자류 소매업,여성,2609,30477050
2018-04-01,서귀포시,대정읍,비알콜 음료점업,여성,966,14321390
2018-04-01,서귀포시,대정읍,기타 주점업,여성,36,5861400
2018-04-01,서귀포시,대천동,기타 외국식 음식점업,남성,424,12688900
2018-04-01,서귀포시,대정읍,기타 외국식 음식점업,여성,74,1441900
2018-04-01,서귀포시,대정읍,그외 기타 종합 소매업,여성,1,15000
2018-04-01,서귀포시,대정읍,그외 기타 분류안된 오락관련 서비스업,여성,6,215000
2018-04-01,서귀포시,대정읍,관광 민예품 및 선물용품 소매업,여성,18,950000
2018-04-01,서귀포시,대정읍,과실 및 채소 소매업,여성,347,10310130
2018-04-01,서귀포시,대정읍,건강보조식품 소매업,여성,14,3201679
2018-04-01,서귀포시,대정읍,여관업,여성,145,6992850
2018-04-01,서귀포시,대정읍,여행사업,여성,2,891400
2018-04-01,서귀포시,대정읍,욕탕업,여성,38,1466500
2018-04-01,서귀포시,대정읍,수산물 소매업,여성,201,15363500
2018-04-01,서귀포시,대천동,스포츠 및 레크레이션 용품 임대업,여성,21,7026000
2018-04-01,서귀포시,대천동,여관업,여성,302,18544250
2018-04-01,서귀포시,대천동,육류 소매업,여성,11,169400
2018-04-01,제주시,건입동,과실 및 채소 소매업,여성,19,1907000
2018-04-01,제주시,건입동,관광 민예품 및 선물용품 소매업,여성,70,2302250
2018-04-01,제주시,건입동,기타 외국식 음식점업,여성,149,5392090
2018-04-01,제주시,건입동,기타 주점업,여성,18,3180000
2018-04-01,제주시,건입동,기타음식료품위주종합소매업,여성,15,2841340
2018-04-01,제주시,건입동,면세점,여성,472,34303095
2018-04-01,제주시,건입동,비알콜 음료점업,여성,537,5703600
2018-04-01,제주시,건입동,빵 및 과자류 소매업,여성,1071,21820890
2018-04-01,서귀포시,예래동,비알콜 음료점업,여성,937,11313690
2018-04-01,서귀포시,서홍동,여관업,여성,9,1080000
2018-04-01,서귀포시,예래동,내항 여객 운송업,여성,6,1112500
2018-04-01,서귀포시,대천동,일반유흥 주점업,남성,4,2520000
2018-04-01,서귀포시,대천동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,2493,27321100
2018-04-01,서귀포시,대천동,체인화 편의점,남성,11317,111875030
2018-04-01,서귀포시,대천동,차량용 주유소 운영업,남성,3973,200385797
2018-04-01,서귀포시,대천동,중식 음식점업,남성,181,5282000
2018-04-01,서귀포시,대천동,전시 및 행사 대행업,남성,30,1290000
2018-04-01,서귀포시,대천동,일반유흥 주점업,여성,1,800000
2018-04-01,서귀포시,대천동,서양식 음식점업,여성,767,19864700
2018-04-01,서귀포시,대천동,전시 및 행사 대행업,여성,21,3764000
2018-04-01,서귀포시,대천동,화장품 및 방향제 소매업,남성,7,121550
2018-04-01,서귀포시,대천동,한식 음식점업,남성,6470,236366380
2018-04-01,서귀포시,대천동,서양식 음식점업,남성,967,26330560
2018-04-01,서귀포시,대정읍,육류 소매업,여성,164,6410400
2018-04-01,서귀포시,대천동,수산물 소매업,남성,147,12223600
2018-04-01,서귀포시,대천동,스포츠 및 레크레이션 용품 임대업,남성,16,6868000
2018-04-01,서귀포시,대천동,여관업,남성,425,25860713
2018-04-01,서귀포시,대천동,여행사업,남성,3,1310000
2018-04-01,서귀포시,대천동,호텔업,남성,138,7403200
2018-04-01,서귀포시,대천동,육류 소매업,남성,22,742800
2018-04-01,서귀포시,대천동,일식 음식점업,남성,582,37329500
2018-04-01,서귀포시,대천동,슈퍼마켓,남성,2781,60925170
2018-04-01,서귀포시,동홍동,수산물 소매업,남성,157,10728000
2018-04-01,서귀포시,대정읍,일반유흥 주점업,여성,54,8865000
2018-04-01,서귀포시,대정읍,전시 및 행사 대행업,여성,66,594600
2018-04-01,서귀포시,서홍동,빵 및 과자류 소매업,여성,647,8066950
2018-04-01,서귀포시,서홍동,비알콜 음료점업,여성,705,6542900
2018-04-01,서귀포시,서홍동,내항 여객 운송업,여성,278,24580000
2018-04-01,서귀포시,서홍동,기타 외국식 음식점업,여성,248,4666700
2018-04-01,서귀포시,동홍동,체인화 편의점,여성,5522,47876074
2018-04-01,서귀포시,서홍동,관광 민예품 및 선물용품 소매업,여성,55,980200
2018-04-01,서귀포시,서홍동,과실 및 채소 소매업,여성,29,2318900
2018-04-01,서귀포시,서홍동,건강보조식품 소매업,여성,1,39900
2018-04-01,서귀포시,동홍동,화장품 및 방향제 소매업,여성,8,920000
2018-04-01,서귀포시,동홍동,한식 음식점업,여성,4322,198422814
2018-04-01,서귀포시,동홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1007,17625910
2018-04-01,서귀포시,동홍동,기타 대형 종합 소매업,여성,5113,309010670
2018-04-01,서귀포시,동홍동,그외 기타 종합 소매업,여성,18,1167500
2018-04-01,서귀포시,동홍동,관광 민예품 및 선물용품 소매업,여성,96,2894600
2018-04-01,서귀포시,서홍동,서양식 음식점업,여성,823,12817900
2018-04-01,서귀포시,동홍동,과실 및 채소 소매업,남성,235,12284810
2018-04-01,서귀포시,동홍동,기타음식료품위주종합소매업,남성,497,14011900
2018-04-01,서귀포시,동홍동,기타 외국식 음식점업,남성,353,15676500
2018-04-01,서귀포시,동홍동,기타 대형 종합 소매업,남성,4547,272573300
2018-04-01,서귀포시,동홍동,그외 기타 종합 소매업,남성,17,3510000
2018-04-01,서귀포시,동홍동,관광 민예품 및 선물용품 소매업,남성,65,2387500
2018-04-01,서귀포시,동홍동,건강보조식품 소매업,남성,16,2703150
2018-04-01,서귀포시,동홍동,과실 및 채소 소매업,여성,392,18560910
2018-04-01,서귀포시,대천동,휴양콘도 운영업,여성,394,37255718
2018-04-01,서귀포시,대천동,화장품 및 방향제 소매업,여성,43,1216310
2018-04-01,서귀포시,대천동,호텔업,여성,60,3335700
2018-04-01,서귀포시,대천동,한식 음식점업,여성,4065,133285535
2018-04-01,서귀포시,대천동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1798,20465700
2018-04-01,서귀포시,대천동,체인화 편의점,여성,4804,51312650
2018-04-01,서귀포시,동홍동,빵 및 과자류 소매업,남성,1043,11745800
2018-04-01,서귀포시,동홍동,비알콜 음료점업,남성,670,7281210
2018-04-01,서귀포시,서홍동,수산물 소매업,여성,55,7521000
2018-04-01,서귀포시,서홍동,슈퍼마켓,여성,299,7302260
2018-04-01,서귀포시,서홍동,기타음식료품위주종합소매업,여성,17,772020
2018-04-01,서귀포시,대정읍,중식 음식점업,여성,877,26266000
2018-04-01,서귀포시,대정읍,차량용 가스 충전업,여성,33,2750000
2018-04-01,서귀포시,대정읍,차량용 주유소 운영업,여성,2056,99780933
2018-04-01,서귀포시,대정읍,체인화 편의점,여성,6249,60076030
2018-04-01,서귀포시,대정읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,977,14259300
2018-04-01,서귀포시,대정읍,한식 음식점업,여성,6029,251775938
2018-04-01,서귀포시,대정읍,화장품 및 방향제 소매업,여성,162,5735830
2018-04-01,서귀포시,대천동,건강보조식품 소매업,남성,5,350000
2018-04-01,서귀포시,대천동,과실 및 채소 소매업,남성,327,69140200
2018-04-01,서귀포시,대천동,그외 기타 종합 소매업,남성,1,1000000
2018-04-01,서귀포시,대천동,일식 음식점업,여성,345,19293500
2018-04-01,서귀포시,대천동,중식 음식점업,여성,54,1755000
2018-04-01,서귀포시,예래동,기타음식료품위주종합소매업,여성,30,560500
2018-04-01,서귀포시,동홍동,슈퍼마켓,여성,11078,344743120
2018-04-01,서귀포시,동홍동,전시 및 행사 대행업,여성,42,1022000
2018-04-01,서귀포시,동홍동,일식 음식점업,여성,443,25593000
2018-04-01,서귀포시,동홍동,육류 소매업,여성,293,11929552
2018-04-01,서귀포시,대천동,차량용 주유소 운영업,여성,2114,94602784
2018-04-01,서귀포시,동홍동,차량용 주유소 운영업,여성,1158,51197056
2018-04-01,서귀포시,동홍동,중식 음식점업,여성,155,5800500
2018-04-01,서귀포시,동홍동,기타 외국식 음식점업,여성,217,7556000
2018-04-01,서귀포시,동홍동,기타음식료품위주종합소매업,여성,483,14223930
2018-04-01,서귀포시,동홍동,마사지업,여성,8,474000
2018-04-01,서귀포시,대정읍,일식 음식점업,여성,239,16520500
2018-04-01,서귀포시,동홍동,비알콜 음료점업,여성,990,10578750
2018-04-01,서귀포시,동홍동,서양식 음식점업,여성,762,14238420
2018-04-01,서귀포시,동홍동,차량용 가스 충전업,여성,268,14763870
2018-04-01,서귀포시,동홍동,수산물 소매업,여성,95,6630000
2018-04-01,서귀포시,동홍동,스포츠 및 레크레이션 용품 임대업,여성,85,5664500
2018-04-01,서귀포시,동홍동,여관업,여성,67,3852900
2018-04-01,서귀포시,동홍동,욕탕업,여성,42,435500
2018-04-01,서귀포시,동홍동,빵 및 과자류 소매업,여성,1508,18147660
2018-04-01,서귀포시,대륜동,육류 소매업,남성,8,608500
2018-04-01,서귀포시,대륜동,과실 및 채소 소매업,여성,541,112091500
2018-04-01,서귀포시,대륜동,관광 민예품 및 선물용품 소매업,여성,2,2527600
2018-04-01,서귀포시,성산읍,일반유흥 주점업,남성,414,88278012
2018-04-01,서귀포시,성산읍,전시 및 행사 대행업,남성,1317,106481620
2018-04-01,서귀포시,송산동,여관업,여성,1088,105782501
2018-04-01,서귀포시,성산읍,휴양콘도 운영업,남성,978,78624500
2018-04-01,서귀포시,성산읍,기타 외국식 음식점업,여성,114,8140800
2018-04-01,서귀포시,성산읍,그외 기타 종합 소매업,여성,6,2880000
2018-04-01,서귀포시,성산읍,그외 기타 스포츠시설 운영업,여성,151,7205000
2018-04-01,서귀포시,성산읍,관광 민예품 및 선물용품 소매업,여성,1028,22288200
2018-04-01,서귀포시,성산읍,과실 및 채소 소매업,여성,790,42625000
2018-04-01,서귀포시,성산읍,건강보조식품 소매업,여성,11,396000
2018-04-01,서귀포시,성산읍,화장품 및 방향제 소매업,남성,130,3949330
2018-04-01,서귀포시,성산읍,중식 음식점업,남성,673,18371600
2018-04-01,서귀포시,성산읍,호텔업,남성,29,1960000
2018-04-01,서귀포시,성산읍,한식 음식점업,남성,14203,686219097
2018-04-01,서귀포시,성산읍,그외 기타 스포츠시설 운영업,남성,117,6062900
2018-04-01,서귀포시,성산읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1002,15077760
2018-04-01,서귀포시,성산읍,차량용 주유소 운영업,남성,4786,252436781
2018-04-01,서귀포시,성산읍,차량용 가스 충전업,남성,53,5758340
2018-04-01,서귀포시,성산읍,관광 민예품 및 선물용품 소매업,남성,1013,21637000
2018-04-01,서귀포시,성산읍,과실 및 채소 소매업,남성,705,49596000
2018-04-01,서귀포시,성산읍,건강보조식품 소매업,남성,4,330500
2018-04-01,서귀포시,서홍동,화장품 및 방향제 소매업,여성,38,1258060
2018-04-01,서귀포시,서홍동,내항 여객 운송업,남성,314,25894200
2018-04-01,서귀포시,서홍동,기타음식료품위주종합소매업,남성,37,2624650
2018-04-01,서귀포시,서홍동,기타 외국식 음식점업,남성,348,6691300
2018-04-01,서귀포시,서홍동,그외 기타 종합 소매업,남성,1,100000
2018-04-01,서귀포시,서홍동,관광 민예품 및 선물용품 소매업,남성,45,1929000
2018-04-01,서귀포시,서홍동,과실 및 채소 소매업,남성,31,2972000
2018-04-01,서귀포시,서홍동,한식 음식점업,여성,2305,73454827
2018-04-01,서귀포시,서홍동,화장품 및 방향제 소매업,남성,11,223300
2018-04-01,서귀포시,성산읍,체인화 편의점,남성,15672,151497818
2018-04-01,서귀포시,성산읍,그외 기타 종합 소매업,남성,3,745000
2018-04-01,서귀포시,성산읍,기타 외국식 음식점업,남성,169,10419400
2018-04-01,서귀포시,성산읍,기타 주점업,남성,133,22395000
2018-04-01,서귀포시,영천동,호텔업,남성,299,37511750
2018-04-01,서귀포시,영천동,골프장 운영업,여성,102,24261470
2018-04-01,서귀포시,영천동,과실 및 채소 소매업,여성,54,6459000
2018-04-01,서귀포시,영천동,그외 기타 종합 소매업,여성,5,67500
2018-04-01,서귀포시,영천동,기타음식료품위주종합소매업,여성,205,7308730
2018-04-01,서귀포시,영천동,서양식 음식점업,여성,131,2582900
2018-04-01,서귀포시,영천동,수산물 소매업,여성,7,8225000
2018-04-01,서귀포시,영천동,슈퍼마켓,여성,3638,295560380
2018-04-01,서귀포시,영천동,스포츠 및 레크레이션 용품 임대업,여성,3,65000
2018-04-01,서귀포시,영천동,여관업,여성,70,2431100
2018-04-01,서귀포시,영천동,육류 소매업,여성,303,14622460
2018-04-01,서귀포시,영천동,전시 및 행사 대행업,여성,351,6604700
2018-04-01,서귀포시,영천동,중식 음식점업,여성,133,4794000
2018-04-01,서귀포시,영천동,차량용 가스 충전업,여성,18,1674000
2018-04-01,서귀포시,영천동,차량용 주유소 운영업,여성,2713,140290525
2018-04-01,서귀포시,영천동,체인화 편의점,여성,1082,9794230
2018-04-01,서귀포시,영천동,한식 음식점업,여성,1200,68840750
2018-04-01,서귀포시,성산읍,기타음식료품위주종합소매업,남성,2738,122833695
2018-04-01,서귀포시,성산읍,비알콜 음료점업,남성,1821,23330960
2018-04-01,서귀포시,성산읍,일식 음식점업,남성,469,38785900
2018-04-01,서귀포시,성산읍,빵 및 과자류 소매업,남성,2087,22941690
2018-04-01,서귀포시,성산읍,수산물 소매업,남성,515,40056100
2018-04-01,서귀포시,성산읍,슈퍼마켓,남성,6163,145587170
2018-04-01,서귀포시,서홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,268,3149100
2018-04-01,서귀포시,성산읍,스포츠 및 레크레이션 용품 임대업,남성,82,2680000
2018-04-01,서귀포시,성산읍,욕탕업,남성,24,379000
2018-04-01,서귀포시,성산읍,육류 소매업,남성,253,13208270
2018-04-01,서귀포시,성산읍,서양식 음식점업,남성,1564,37107388
2018-04-01,서귀포시,서홍동,일식 음식점업,여성,52,1948500
2018-04-01,서귀포시,송산동,여행사업,여성,22,288500
2018-04-01,서귀포시,송산동,육류 소매업,여성,1482,65026212
2018-04-01,서귀포시,성산읍,여관업,남성,965,59625116
2018-04-01,서귀포시,영천동,그외 기타 종합 소매업,남성,15,291450
2018-04-01,서귀포시,서홍동,체인화 편의점,여성,3633,27852870
2018-04-01,서귀포시,서홍동,차량용 가스 충전업,여성,53,5296690
2018-04-01,서귀포시,송산동,여행사업,남성,28,321800
2018-04-01,서귀포시,송산동,여관업,남성,1818,143138444
2018-04-01,서귀포시,송산동,화장품 및 방향제 소매업,남성,438,33388830
2018-04-01,서귀포시,송산동,건강보조식품 소매업,여성,64,10375770
2018-04-01,서귀포시,송산동,과실 및 채소 소매업,여성,2858,117492924
2018-04-01,서귀포시,송산동,관광 민예품 및 선물용품 소매업,여성,858,23628990
2018-04-01,서귀포시,송산동,그외 기타 종합 소매업,여성,19,1667500
2018-04-01,서귀포시,송산동,기타 대형 종합 소매업,여성,5113,309010670
2018-04-01,서귀포시,송산동,기타 수상오락 서비스업,여성,2,400000
2018-04-01,서귀포시,송산동,기타 외국식 음식점업,여성,486,20734500
2018-04-01,서귀포시,송산동,기타 주점업,여성,78,14028000
2018-04-01,서귀포시,송산동,기타음식료품위주종합소매업,여성,1933,86621080
2018-04-01,서귀포시,송산동,마사지업,여성,11,649000
2018-04-01,서귀포시,송산동,비알콜 음료점업,여성,3412,39469630
2018-04-01,서귀포시,송산동,욕탕업,남성,102,931600
2018-04-01,서귀포시,송산동,빵 및 과자류 소매업,여성,5431,77524540
2018-04-01,서귀포시,송산동,수산물 소매업,여성,1960,111121768
2018-04-01,서귀포시,송산동,슈퍼마켓,여성,15140,420978370
2018-04-01,서귀포시,송산동,스포츠 및 레크레이션 용품 임대업,여성,1829,258921510
2018-04-01,서귀포시,송산동,스포츠 및 레크레이션 용품 임대업,남성,1945,239750030
2018-04-01,서귀포시,송산동,수산물 소매업,남성,1881,110463467
2018-04-01,서귀포시,성산읍,빵 및 과자류 소매업,여성,2341,26455440
2018-04-01,서귀포시,성산읍,일반유흥 주점업,여성,60,5640000
2018-04-01,서귀포시,성산읍,체인화 편의점,여성,9614,87247200
2018-04-01,서귀포시,성산읍,차량용 주유소 운영업,여성,2171,97081629
2018-04-01,서귀포시,성산읍,차량용 가스 충전업,여성,64,6948420
2018-04-01,서귀포시,성산읍,중식 음식점업,여성,360,10894400
2018-04-01,서귀포시,성산읍,전시 및 행사 대행업,여성,1279,82912910
2018-04-01,서귀포시,성산읍,일식 음식점업,여성,357,26594130
2018-04-01,서귀포시,성산읍,육류 소매업,여성,189,11481040
2018-04-01,서귀포시,송산동,서양식 음식점업,여성,3053,55362920
2018-04-01,서귀포시,송산동,육류 소매업,남성,1202,65519970
2018-04-01,서귀포시,송산동,일반유흥 주점업,남성,2054,507959800
2018-04-01,서귀포시,송산동,일식 음식점업,남성,3622,306971800
2018-04-01,서귀포시,서홍동,중식 음식점업,여성,209,5007500
2018-04-01,서귀포시,서홍동,전시 및 행사 대행업,여성,25,819500
2018-04-01,서귀포시,서홍동,비알콜 음료점업,남성,655,7014500
2018-04-01,서귀포시,서홍동,빵 및 과자류 소매업,남성,448,4931450
2018-04-01,서귀포시,서홍동,서양식 음식점업,남성,593,9548900
2018-04-01,서귀포시,서홍동,수산물 소매업,남성,50,7106000
2018-04-01,서귀포시,서홍동,슈퍼마켓,남성,304,5618150
2018-04-01,서귀포시,서홍동,스포츠 및 레크레이션 용품 임대업,남성,3,126000
2018-04-01,서귀포시,서홍동,여관업,남성,14,986800
2018-04-01,서귀포시,서홍동,욕탕업,남성,317,4293000
2018-04-01,서귀포시,서홍동,육류 소매업,남성,25,657900
2018-04-01,서귀포시,서홍동,일식 음식점업,남성,68,4535000
2018-04-01,서귀포시,서홍동,전시 및 행사 대행업,남성,42,1334000
2018-04-01,서귀포시,서홍동,중식 음식점업,남성,323,7414000
2018-04-01,서귀포시,서홍동,차량용 가스 충전업,남성,55,4869425
2018-04-01,서귀포시,서홍동,차량용 주유소 운영업,남성,1441,74079421
2018-04-01,서귀포시,서홍동,체인화 편의점,남성,6664,57909950
2018-04-01,서귀포시,송산동,슈퍼마켓,남성,15706,383022814
2018-04-01,서귀포시,송산동,전시 및 행사 대행업,남성,70,1269900
2018-04-01,서귀포시,송산동,차량용 가스 충전업,남성,517,29384690
2018-04-01,서귀포시,송산동,차량용 주유소 운영업,남성,8382,469113360
2018-04-01,서귀포시,송산동,체인화 편의점,남성,33059,310963620
2018-04-01,서귀포시,송산동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,4287,53793260
2018-04-01,서귀포시,서홍동,차량용 주유소 운영업,여성,859,43741058
2018-04-01,서귀포시,송산동,한식 음식점업,남성,27689,1348033437
2018-04-01,서귀포시,송산동,중식 음식점업,남성,1787,55152500
2018-04-01,서귀포시,성산읍,비알콜 음료점업,여성,1798,21056675
2018-04-01,서귀포시,성산읍,기타음식료품위주종합소매업,여성,2274,91750710
2018-04-01,서귀포시,성산읍,기타 주점업,여성,14,1678000
2018-04-01,서귀포시,서홍동,한식 음식점업,남성,3396,127766400
2018-04-01,서귀포시,서홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,233,2993700
2018-04-01,서귀포시,송산동,호텔업,남성,331,39274750
2018-04-01,서귀포시,영천동,기타음식료품위주종합소매업,남성,662,38146490
2018-04-01,서귀포시,영천동,서양식 음식점업,남성,131,2510100
2018-04-01,서귀포시,영천동,수산물 소매업,남성,6,465000
2018-04-01,서귀포시,송산동,욕탕업,여성,50,626800
2018-04-01,서귀포시,안덕면,중식 음식점업,여성,191,6223750
2018-04-01,서귀포시,안덕면,화장품 및 방향제 소매업,여성,1290,29164320
2018-04-01,서귀포시,안덕면,한식 음식점업,여성,6111,363917942
2018-04-01,서귀포시,안덕면,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,263,9353300
2018-04-01,서귀포시,안덕면,체인화 편의점,여성,8027,69599020
2018-04-01,서귀포시,안덕면,차량용 주유소 운영업,여성,2376,116557724
2018-04-01,서귀포시,안덕면,차량용 가스 충전업,여성,18,1480000
2018-04-01,서귀포시,안덕면,전시 및 행사 대행업,여성,3622,100146070
2018-04-01,서귀포시,안덕면,서양식 음식점업,여성,7349,206018710
2018-04-01,서귀포시,안덕면,일식 음식점업,여성,149,11619000
2018-04-01,서귀포시,안덕면,욕탕업,여성,777,20014500
2018-04-01,서귀포시,안덕면,여관업,여성,2078,45659649
2018-04-01,서귀포시,안덕면,스포츠 및 레크레이션 용품 임대업,여성,104,5597600
2018-04-01,서귀포시,안덕면,빵 및 과자류 소매업,여성,566,8923652
2018-04-01,서귀포시,안덕면,슈퍼마켓,여성,695,11610260
2018-04-01,서귀포시,안덕면,차량용 주유소 운영업,남성,5026,320144893
2018-04-01,서귀포시,안덕면,차량용 가스 충전업,남성,24,1810000
2018-04-01,서귀포시,안덕면,중식 음식점업,남성,420,14154200
2018-04-01,서귀포시,송산동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,4183,50951040
2018-04-01,서귀포시,안덕면,과실 및 채소 소매업,남성,484,22414960
2018-04-01,서귀포시,안덕면,골프장 운영업,남성,1948,272390068
2018-04-01,서귀포시,안덕면,건강보조식품 소매업,남성,1,900000
2018-04-01,서귀포시,송산동,화장품 및 방향제 소매업,여성,1399,82802880
2018-04-01,서귀포시,송산동,호텔업,여성,192,19232950
2018-04-01,서귀포시,송산동,한식 음식점업,여성,17147,726775916
2018-04-01,서귀포시,송산동,체인화 편의점,여성,18499,183964164
2018-04-01,서귀포시,안덕면,전시 및 행사 대행업,남성,3815,115169690
2018-04-01,서귀포시,송산동,차량용 주유소 운영업,여성,4215,206674597
2018-04-01,서귀포시,송산동,차량용 가스 충전업,여성,278,15849870
2018-04-01,서귀포시,안덕면,수산물 소매업,여성,205,9882700
2018-04-01,서귀포시,안덕면,기타음식료품위주종합소매업,여성,1625,67130630
2018-04-01,서귀포시,안덕면,체인화 편의점,남성,15156,150004689
2018-04-01,서귀포시,안덕면,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,242,7874200
2018-04-01,서귀포시,대륜동,기타 대형 종합 소매업,여성,9818,604834810
2018-04-01,서귀포시,대륜동,기타 외국식 음식점업,여성,272,13893500
2018-04-01,서귀포시,대륜동,기타 주점업,여성,5,565000
2018-04-01,서귀포시,대륜동,기타음식료품위주종합소매업,여성,620,15472960
2018-04-01,서귀포시,대륜동,내항 여객 운송업,여성,1,59950
2018-04-01,서귀포시,대륜동,비알콜 음료점업,여성,782,6367720
2018-04-01,서귀포시,대륜동,빵 및 과자류 소매업,여성,1321,17308320
2018-04-01,서귀포시,대륜동,서양식 음식점업,여성,1435,32678700
2018-04-01,서귀포시,대륜동,수산물 소매업,여성,31,940000
2018-04-01,서귀포시,대륜동,슈퍼마켓,여성,962,18660430
2018-04-01,서귀포시,대륜동,스포츠 및 레크레이션 용품 임대업,여성,1,60000
2018-04-01,서귀포시,대륜동,여관업,여성,466,41320268
2018-04-01,서귀포시,대륜동,욕탕업,여성,32,474000
2018-04-01,서귀포시,대륜동,육류 소매업,여성,10,545700
2018-04-01,서귀포시,대륜동,일반유흥 주점업,여성,37,3674000
2018-04-01,서귀포시,서홍동,스포츠 및 레크레이션 용품 임대업,여성,2,75000
2018-04-01,서귀포시,서홍동,욕탕업,여성,202,3059500
2018-04-01,서귀포시,안덕면,한식 음식점업,남성,9037,497837539
2018-04-01,서귀포시,안덕면,화장품 및 방향제 소매업,남성,629,15080080
2018-04-01,서귀포시,안덕면,휴양콘도 운영업,남성,927,97374254
2018-04-01,서귀포시,안덕면,건강보조식품 소매업,여성,3,2125000
2018-04-01,서귀포시,안덕면,비알콜 음료점업,여성,916,14125540
2018-04-01,서귀포시,안덕면,골프장 운영업,여성,716,81148764
2018-04-01,서귀포시,송산동,중식 음식점업,여성,940,29707021
2018-04-01,서귀포시,안덕면,관광 민예품 및 선물용품 소매업,여성,296,7561190
2018-04-01,서귀포시,안덕면,그외 기타 스포츠시설 운영업,여성,52,1645900
2018-04-01,서귀포시,안덕면,기타 수상오락 서비스업,여성,7,663000
2018-04-01,서귀포시,안덕면,기타 외국식 음식점업,여성,92,4520000
2018-04-01,서귀포시,안덕면,기타 주점업,여성,7,790000
2018-04-01,서귀포시,안덕면,과실 및 채소 소매업,여성,349,15808460
2018-04-01,서귀포시,서홍동,육류 소매업,여성,34,981100
2018-04-01,서귀포시,안덕면,그외 기타 분류안된 오락관련 서비스업,여성,8,430000
2018-04-01,서귀포시,송산동,전시 및 행사 대행업,여성,90,1955200
2018-04-01,서귀포시,송산동,일식 음식점업,여성,2559,194959600
2018-04-01,서귀포시,송산동,일반유흥 주점업,여성,399,46673100
2018-04-01,서귀포시,예래동,일반유흥 주점업,남성,322,19279500
2018-04-01,서귀포시,예래동,일식 음식점업,남성,87,14203000
2018-04-01,서귀포시,예래동,전시 및 행사 대행업,남성,1838,65642850
2018-04-01,서귀포시,예래동,중식 음식점업,남성,225,6130350
2018-04-01,서귀포시,예래동,차량용 가스 충전업,남성,44,4730330
